signal_id,timestamp,symbol,alert_type,confidence,entry_price,tp1,tp2,stop_loss,risk_reward_ratio,factors_bullish,factors_bearish,rvol,volume_spike,confluence_score,gap_detected,news_impact,status,outcome_timestamp,outcome_price,profit_loss_percent,actual_rr_achieved
NVDA_20251013_220714,2025-10-13T22:07:14.487814,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
ORCL_20251013_220722,2025-10-13T22:07:22.483903,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_220722,2025-10-13T22:07:22.737440,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_220722,2025-10-13T22:07:22.752684,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_220813,2025-10-13T22:08:13.228928,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_220813,2025-10-13T22:08:13.295314,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_220813,2025-10-13T22:08:13.306145,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_220813,2025-10-13T22:08:13.510158,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
AVGO_20251013_220822,2025-10-13T22:08:22.357570,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
ORCL_20251013_220822,2025-10-13T22:08:22.372958,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_220822,2025-10-13T22:08:22.482573,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_220913,2025-10-13T22:09:13.467614,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
TSLA_20251013_220913,2025-10-13T22:09:13.641868,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
NVDA_20251013_220913,2025-10-13T22:09:13.729649,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
QQQ_20251013_220913,2025-10-13T22:09:13.865183,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_220922,2025-10-13T22:09:22.684391,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_220922,2025-10-13T22:09:22.808986,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_220923,2025-10-13T22:09:23.189000,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_221013,2025-10-13T22:10:13.324271,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_221013,2025-10-13T22:10:13.341170,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_221013,2025-10-13T22:10:13.358224,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_221013,2025-10-13T22:10:13.861046,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_221022,2025-10-13T22:10:22.456910,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_221022,2025-10-13T22:10:22.606699,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_221022,2025-10-13T22:10:22.619387,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_221113,2025-10-13T22:11:13.407614,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_221113,2025-10-13T22:11:13.433172,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_221113,2025-10-13T22:11:13.436948,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_221113,2025-10-13T22:11:13.634308,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_221122,2025-10-13T22:11:22.310014,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_221122,2025-10-13T22:11:22.581609,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AVGO_20251013_221122,2025-10-13T22:11:22.597166,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AAPL_20251013_221213,2025-10-13T22:12:13.304497,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_221213,2025-10-13T22:12:13.466358,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_221213,2025-10-13T22:12:13.486855,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_221213,2025-10-13T22:12:13.638707,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_221222,2025-10-13T22:12:22.349393,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_221222,2025-10-13T22:12:22.552658,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AVGO_20251013_221222,2025-10-13T22:12:22.626908,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AAPL_20251013_221313,2025-10-13T22:13:13.542677,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_221313,2025-10-13T22:13:13.725921,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
QQQ_20251013_221313,2025-10-13T22:13:13.827548,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
TSLA_20251013_221313,2025-10-13T22:13:13.981304,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
ORCL_20251013_221322,2025-10-13T22:13:22.833510,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_221322,2025-10-13T22:13:22.846273,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_221323,2025-10-13T22:13:23.011593,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
NVDA_20251013_221413,2025-10-13T22:14:13.415656,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_221413,2025-10-13T22:14:13.552185,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251013_221413,2025-10-13T22:14:13.575520,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
QQQ_20251013_221413,2025-10-13T22:14:13.622200,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_221422,2025-10-13T22:14:22.589749,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_221422,2025-10-13T22:14:22.828816,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_221422,2025-10-13T22:14:22.843480,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_221513,2025-10-13T22:15:13.262911,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_221513,2025-10-13T22:15:13.285930,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_221513,2025-10-13T22:15:13.371873,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_221513,2025-10-13T22:15:13.782662,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
AVGO_20251013_221522,2025-10-13T22:15:22.336171,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
ORCL_20251013_221522,2025-10-13T22:15:22.383690,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_221522,2025-10-13T22:15:22.391674,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_221613,2025-10-13T22:16:13.162785,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
TSLA_20251013_221613,2025-10-13T22:16:13.268470,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
NVDA_20251013_221613,2025-10-13T22:16:13.280295,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
QQQ_20251013_221613,2025-10-13T22:16:13.478932,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_221622,2025-10-13T22:16:22.202005,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_221622,2025-10-13T22:16:22.317413,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_221622,2025-10-13T22:16:22.396484,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
NVDA_20251013_221713,2025-10-13T22:17:13.206646,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_221713,2025-10-13T22:17:13.215314,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251013_221713,2025-10-13T22:17:13.232659,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
QQQ_20251013_221713,2025-10-13T22:17:13.446868,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
NVDA_20251013_221813,2025-10-13T22:18:13.414817,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
AAPL_20251013_221813,2025-10-13T22:18:13.419804,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
QQQ_20251013_221813,2025-10-13T22:18:13.789476,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_221822,2025-10-13T22:18:22.453777,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_221822,2025-10-13T22:18:22.631501,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_221822,2025-10-13T22:18:22.653809,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_221913,2025-10-13T22:19:13.342810,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_221913,2025-10-13T22:19:13.499742,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
QQQ_20251013_221913,2025-10-13T22:19:13.743425,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
TSLA_20251013_221913,2025-10-13T22:19:13.878758,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
AVGO_20251013_221922,2025-10-13T22:19:22.518766,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
ORCL_20251013_221922,2025-10-13T22:19:22.523107,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_221922,2025-10-13T22:19:22.631647,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_222013,2025-10-13T22:20:13.461173,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_222013,2025-10-13T22:20:13.624512,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_222013,2025-10-13T22:20:13.641122,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_222013,2025-10-13T22:20:13.697211,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_222022,2025-10-13T22:20:22.734276,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_222022,2025-10-13T22:20:22.758366,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_222022,2025-10-13T22:20:22.871899,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_222113,2025-10-13T22:21:13.225563,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_222113,2025-10-13T22:21:13.228921,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_222113,2025-10-13T22:21:13.249429,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_222113,2025-10-13T22:21:13.388469,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
AVGO_20251013_222122,2025-10-13T22:21:22.272058,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
ORCL_20251013_222122,2025-10-13T22:21:22.392982,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_222122,2025-10-13T22:21:22.410203,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
ORCL_20251013_223826,2025-10-13T22:38:26.448625,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AMZN_20251013_223826,2025-10-13T22:38:26.640885,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_224405,2025-10-13T22:44:05.324099,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_224405,2025-10-13T22:44:05.370266,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_224405,2025-10-13T22:44:05.376986,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_224405,2025-10-13T22:44:05.587101,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_224412,2025-10-13T22:44:12.675266,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_224412,2025-10-13T22:44:12.771985,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AAPL_20251013_230120,2025-10-13T23:01:20.902132,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_230120,2025-10-13T23:01:20.979924,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_230121,2025-10-13T23:01:21.075890,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_230121,2025-10-13T23:01:21.202966,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_230126,2025-10-13T23:01:26.219129,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_230126,2025-10-13T23:01:26.409292,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_230126,2025-10-13T23:01:26.427577,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
TSLA_20251013_231828,2025-10-13T23:18:28.818187,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
AAPL_20251013_231828,2025-10-13T23:18:28.827846,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_231828,2025-10-13T23:18:28.858951,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
QQQ_20251013_231829,2025-10-13T23:18:29.046323,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_231834,2025-10-13T23:18:34.269643,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_231834,2025-10-13T23:18:34.475303,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_231834,2025-10-13T23:18:34.644691,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
AAPL_20251013_233523,2025-10-13T23:35:23.273231,AAPL,BUY,28.6,245.66,248.67,252.08,245.36,10.03,8,1,0.35,True,6,True,MEDIUM,OPEN,,,,
NVDA_20251013_233523,2025-10-13T23:35:23.533548,NVDA,STRONG BUY,50.0,186.06,186.89,190.62,185.76,2.77,14,6,0.44,False,6,True,EXTREME,OPEN,,,,
TSLA_20251013_233523,2025-10-13T23:35:23.552671,TSLA,BUY,28.6,425.33,422.2,430.91,425.03,10.43,8,4,0.35,False,2,True,MEDIUM,OPEN,,,,
QQQ_20251013_233523,2025-10-13T23:35:23.674268,QQQ,STRONG BUY,50.0,597.33,596.14,602.77,597.03,3.97,14,10,0.63,False,8,True,MEDIUM,OPEN,,,,
ORCL_20251013_233528,2025-10-13T23:35:28.648011,ORCL,STRONG BUY,35.7,297.84,297.28,301.6,297.54,1.87,10,4,0.53,True,4,True,MEDIUM,OPEN,,,,
AVGO_20251013_233528,2025-10-13T23:35:28.788377,AVGO,STRONG BUY,35.7,343.62,331.93,339.23,343.32,38.97,10,2,1.49,True,0,True,MEDIUM,OPEN,,,,
AMZN_20251013_233528,2025-10-13T23:35:28.934121,AMZN,STRONG BUY,35.7,217.14,219.74,223.11,216.84,8.67,10,6,0.4,True,9,True,HIGH,OPEN,,,,
NVDA_20251014_000711,2025-10-14T00:07:11.879333,NVDA,BUY,28.6,186.06,189.46,190.6,185.76,11.33,8,0,0.0,False,4,False,EXTREME,OPEN,,,,
QQQ_20251014_000712,2025-10-14T00:07:12.101898,QQQ,SELL,28.6,602.85,600.44,598.86,603.15,8.03,6,8,0.0,False,8,False,MEDIUM,OPEN,,,,
ORCL_20251014_000716,2025-10-14T00:07:16.298747,ORCL,BUY,28.6,297.84,311.57,315.14,297.54,45.77,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
AVGO_20251014_000716,2025-10-14T00:07:16.371287,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
AMZN_20251014_000716,2025-10-14T00:07:16.386054,AMZN,BUY,21.4,217.14,221.07,222.07,216.84,13.1,6,4,0.0,False,6,False,HIGH,OPEN,,,,
NVDA_20251014_001850,2025-10-14T00:18:50.604349,NVDA,BUY,28.6,186.06,189.46,190.6,185.76,11.33,8,0,0.0,False,4,False,EXTREME,OPEN,,,,
QQQ_20251014_001850,2025-10-14T00:18:50.737716,QQQ,SELL,28.6,602.85,600.44,598.86,603.15,8.03,6,8,0.0,False,8,False,MEDIUM,OPEN,,,,
ORCL_20251014_001854,2025-10-14T00:18:54.884252,ORCL,BUY,28.6,297.84,311.57,315.14,297.54,45.77,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
AMZN_20251014_001855,2025-10-14T00:18:55.042009,AMZN,BUY,21.4,217.14,221.07,222.07,216.84,13.1,6,4,0.0,False,6,False,HIGH,OPEN,,,,
AVGO_20251014_001855,2025-10-14T00:18:55.060486,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
NVDA_20251014_002251,2025-10-14T00:22:51.693026,NVDA,BUY,28.6,186.06,189.46,190.6,185.76,11.33,8,0,0.0,False,4,False,EXTREME,OPEN,,,,
QQQ_20251014_002251,2025-10-14T00:22:51.978703,QQQ,SELL,28.6,602.85,600.44,598.86,603.15,8.03,6,8,0.0,False,8,False,MEDIUM,OPEN,,,,
ORCL_20251014_002258,2025-10-14T00:22:58.203859,ORCL,BUY,28.6,297.84,311.57,315.14,297.54,45.77,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
AMZN_20251014_002258,2025-10-14T00:22:58.510868,AMZN,BUY,21.4,217.14,221.07,222.07,216.84,13.1,6,4,0.0,False,6,False,HIGH,OPEN,,,,
AVGO_20251014_002258,2025-10-14T00:22:58.525699,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
NVDA_20251014_003317,2025-10-14T00:33:17.976750,NVDA,BUY,28.6,186.06,189.46,190.6,185.76,11.33,8,0,0.0,False,4,False,EXTREME,OPEN,,,,
QQQ_20251014_003318,2025-10-14T00:33:18.144105,QQQ,SELL,28.6,602.85,600.44,598.86,603.15,8.03,6,8,0.0,False,8,False,MEDIUM,OPEN,,,,
AMZN_20251014_003322,2025-10-14T00:33:22.578976,AMZN,BUY,21.4,217.14,221.07,222.07,216.84,13.1,6,4,0.0,False,6,False,HIGH,OPEN,,,,
ORCL_20251014_003322,2025-10-14T00:33:22.590485,ORCL,BUY,28.6,297.84,311.57,315.14,297.54,45.77,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
AVGO_20251014_003322,2025-10-14T00:33:22.599782,AVGO,BUY,28.6,343.62,361.06,365.42,343.32,58.13,8,0,0.0,False,2,False,MEDIUM,OPEN,,,,
NVDA_20251014_004932,2025-10-14T00:49:32.952397,NVDA,BUY,28.6,186.06,189.46,190.6,185.76,11.33,8,0,0.0,False,4,False,EXTREME,OPEN,,,,
QQQ_20251014_004933,2025-10-14T00:49:33.171579,QQQ,SELL,28.6,602.85,600.44,598.86,603.15,8.03,6,8,0.0,False,8,False,MEDIUM,OPEN,,,,
